cType	SYMBOL	Missense	Nonsense
LGG	ARID5B		0.2352941176470588
LGG	ATR	0.2352941176470588	
LGG	ATRX	1.8823529411764703	12.0
LGG	BARD1	0.2352941176470588	
LGG	BAX		0.2352941176470588
LGG	BCL6	0.2352941176470588	
LGG	BCOR	0.4705882352941176	0.7058823529411765
LGG	BPTF	0.2352941176470588	
LGG	BRAF	0.2352941176470588	
LGG	BRWD1	0.2352941176470588	
LGG	CAD	0.2352941176470588	
LGG	CBLB	0.2352941176470588	
LGG	CD36	0.2352941176470588	
LGG	CDK12	0.2352941176470588	
LGG	CDKN2A	0.2352941176470588	
LGG	CEP290		0.2352941176470588
LGG	CHD4	0.2352941176470588	
LGG	CHEK2	0.2352941176470588	
LGG	CIC	3.058823529411765	3.5294117647058822
LGG	CLASP2		0.2352941176470588
LGG	CLCN2	0.2352941176470588	
LGG	CLOCK		0.2352941176470588
LGG	CLTC	0.2352941176470588	
LGG	CNOT1	0.2352941176470588	
LGG	CR1		0.2352941176470588
LGG	CREBBP	0.2352941176470588	
LGG	CTTN	0.2352941176470588	
LGG	CUL1	0.2352941176470588	
LGG	DCC	0.2352941176470588	
LGG	DDX3X	0.4705882352941176	
LGG	DDX5	0.2352941176470588	
LGG	DIS3	0.2352941176470588	
LGG	DLC1	0.2352941176470588	
LGG	DNM2	0.2352941176470588	
LGG	EEF1B2	0.2352941176470588	
LGG	EFTUD2	0.2352941176470588	
LGG	EGFR	1.411764705882353	
LGG	EIF1AX	0.2352941176470588	
LGG	EIF4G1	0.2352941176470588	
LGG	EIF4G3	0.4705882352941176	
LGG	EPHA4	0.2352941176470588	
LGG	ERBB2IP		0.2352941176470588
LGG	ERCC4	0.2352941176470588	
LGG	FAM46C	0.2352941176470588	
LGG	FANCC	0.2352941176470588	
LGG	FAT1	0.2352941176470588	
LGG	FGFR2	0.2352941176470588	
LGG	FLT4	0.2352941176470588	
LGG	FMR1	0.2352941176470588	
LGG	FOXP1	0.2352941176470588	
LGG	FRG1		0.2352941176470588
LGG	FUBP1	0.2352941176470588	3.058823529411765
LGG	GPC3	0.2352941176470588	
LGG	HDAC2		0.4705882352941176
LGG	HGF	0.2352941176470588	
LGG	IDH1	0.9411764705882352	
LGG	IDH2	0.7058823529411765	
LGG	IKZF1	0.2352941176470588	
LGG	IL6ST	0.2352941176470588	
LGG	ING1		0.2352941176470588
LGG	INHBA	0.2352941176470588	
LGG	ITSN1		0.2352941176470588
LGG	KDR	0.2352941176470588	
LGG	KLF4	0.2352941176470588	
LGG	KRAS	0.2352941176470588	
LGG	LIMA1		0.2352941176470588
LGG	MAP3K1	0.2352941176470588	
LGG	MAP3K13	0.2352941176470588	
LGG	MAX	0.2352941176470588	
LGG	MECOM	0.2352941176470588	
LGG	MLH1	0.2352941176470588	
LGG	MLL	0.4705882352941176	
LGG	MLL3	0.2352941176470588	0.2352941176470588
LGG	MTOR	0.4705882352941176	
LGG	MYH11	0.2352941176470588	
LGG	MYH14	0.4705882352941176	
LGG	NCF2		0.2352941176470588
LGG	NCOR1	0.4705882352941176	
LGG	NEDD4L	0.4705882352941176	
LGG	NF1	0.4705882352941176	2.1176470588235294
LGG	NF2	0.2352941176470588	0.2352941176470588
LGG	NOTCH1	2.1176470588235294	0.7058823529411765
LGG	NOTCH2	0.2352941176470588	0.4705882352941176
LGG	NRAS	0.2352941176470588	
LGG	PABPC1		0.4705882352941176
LGG	PBRM1	0.2352941176470588	0.7058823529411765
LGG	PCSK6	0.2352941176470588	
LGG	PDGFRA	0.2352941176470588	
LGG	PIK3CA	2.3529411764705883	
LGG	PIK3R1	0.9411764705882352	0.4705882352941176
LGG	PLCG1	0.7058823529411765	
LGG	PLCG2	0.9411764705882352	
LGG	PLXNA1	0.2352941176470588	
LGG	POT1	0.2352941176470588	
LGG	PRPF8	0.2352941176470588	
LGG	PTEN	0.9411764705882352	0.7058823529411765
LGG	PTGS1	0.2352941176470588	
LGG	PTPN11	0.4705882352941176	
LGG	PTPRB	0.2352941176470588	0.2352941176470588
LGG	PTPRC	0.2352941176470588	
LGG	PTPRF	0.4705882352941176	
LGG	RASA1	0.2352941176470588	0.2352941176470588
LGG	RB1		0.4705882352941176
LGG	RGS3	0.2352941176470588	
LGG	RNF43		0.2352941176470588
LGG	RNF6	0.2352941176470588	
LGG	RPSAP58	0.2352941176470588	
LGG	RTN4		0.2352941176470588
LGG	SEC24D	0.2352941176470588	
LGG	SETD2	0.2352941176470588	0.7058823529411765
LGG	SF3B1	0.2352941176470588	
LGG	SH2B3	0.2352941176470588	
LGG	SMAD2	0.2352941176470588	
LGG	SMARCA1	0.2352941176470588	
LGG	SMARCA4	0.7058823529411765	
LGG	SMARCB1		0.2352941176470588
LGG	SMARCE1		0.2352941176470588
LGG	SPEN	0.2352941176470588	
LGG	SPTAN1		0.2352941176470588
LGG	SRGAP1	0.2352941176470588	
LGG	STAT5B	0.2352941176470588	
LGG	TAF1	0.7058823529411765	
LGG	TCF7L2	0.2352941176470588	
LGG	TJP1	0.2352941176470588	0.2352941176470588
LGG	TOM1	0.2352941176470588	
LGG	TP53	12.470588235294118	2.3529411764705883
LGG	TP53BP1	0.2352941176470588	
LGG	TRIO	0.4705882352941176	
LGG	TRRAP	0.2352941176470588	
LGG	TSC1	0.2352941176470588	
LGG	TSHR	0.2352941176470588	
LGG	UGT1A1	0.2352941176470588	
LGG	WASF3	0.2352941176470588	
LGG	XPO1	0.2352941176470588	
LGG	ZFHX3		0.2352941176470588
LGG	ZMYM2	0.2352941176470588	
LGG	ZNF292	0.4705882352941176	1.1764705882352942
LGG	ZNF814	0.4705882352941176	
LUAD	ABCB1	0.6342494714587738	
LUAD	ABCB4	0.2642706131078224	
LUAD	ABL1	0.052854122621564484	
LUAD	ABL2	0.052854122621564484	
LUAD	ACACA	0.10570824524312897	
LUAD	ACAD8	0.10570824524312897	
LUAD	ACSL3	0.052854122621564484	
LUAD	ACSL6	0.10570824524312897	
LUAD	ACTG1	0.052854122621564484	
LUAD	ACTG2	0.2642706131078224	
LUAD	ACVR1	0.15856236786469344	
LUAD	ACVR1B	0.21141649048625794	0.052854122621564484
LUAD	ACVR2A		0.10570824524312897
LUAD	ADAM10	0.10570824524312897	
LUAD	ADCY1	0.2642706131078224	
LUAD	AFF4	0.052854122621564484	
LUAD	AHCTF1	0.10570824524312897	0.052854122621564484
LUAD	AHR	0.15856236786469344	
LUAD	AKT1	0.052854122621564484	
LUAD	AKT2	0.052854122621564484	
LUAD	ALK	0.5285412262156448	
LUAD	ANK3	0.5285412262156448	
LUAD	APAF1		0.052854122621564484
LUAD	APC	0.21141649048625794	0.6871035940803383
LUAD	AQR	0.15856236786469344	
LUAD	ARAF	0.10570824524312897	
LUAD	ARAP3	0.10570824524312897	0.052854122621564484
LUAD	ARFGAP1	0.052854122621564484	0.052854122621564484
LUAD	ARFGEF1	0.21141649048625794	0.052854122621564484
LUAD	ARFGEF2	0.21141649048625794	
LUAD	ARHGAP29	0.10570824524312897	
LUAD	ARHGAP35	0.3171247357293869	
LUAD	ARHGEF2	0.10570824524312897	
LUAD	ARHGEF6	0.21141649048625794	0.052854122621564484
LUAD	ARID1A		0.5285412262156448
LUAD	ARID1B	0.21141649048625794	0.052854122621564484
LUAD	ARID2	0.21141649048625794	0.10570824524312897
LUAD	ARID4A	0.052854122621564484	0.052854122621564484
LUAD	ARID4B	0.052854122621564484	0.052854122621564484
LUAD	ARID5B		0.052854122621564484
LUAD	ASH1L	0.15856236786469344	
LUAD	ASPM	0.5285412262156448	
LUAD	ASXL1	0.052854122621564484	0.052854122621564484
LUAD	ATF2		0.052854122621564484
LUAD	ATIC	0.10570824524312897	
LUAD	ATM	0.7399577167019027	0.42283298097251587
LUAD	ATP1A1	0.10570824524312897	
LUAD	ATP6AP2	0.052854122621564484	
LUAD	ATR	0.5285412262156448	0.052854122621564484
LUAD	ATRX	0.36997885835095135	0.15856236786469344
LUAD	AXIN1	0.052854122621564484	
LUAD	AXIN2		0.052854122621564484
LUAD	B2M		0.052854122621564484
LUAD	BAP1	0.052854122621564484	0.10570824524312897
LUAD	BARD1	0.10570824524312897	0.052854122621564484
LUAD	BAX		0.052854122621564484
LUAD	BAZ2B	0.3171247357293869	
LUAD	BCL11A	0.15856236786469344	
LUAD	BCL6	0.052854122621564484	
LUAD	BCLAF1	0.21141649048625794	
LUAD	BCOR	0.10570824524312897	
LUAD	BLM	0.15856236786469344	0.052854122621564484
LUAD	BMPR1A	0.052854122621564484	
LUAD	BMPR2	0.052854122621564484	
LUAD	BPTF	0.21141649048625794	
LUAD	BRAF	0.42283298097251587	
LUAD	BRCA1	0.052854122621564484	0.052854122621564484
LUAD	BRCA2	0.15856236786469344	0.10570824524312897
LUAD	BRD2	0.052854122621564484	
LUAD	BRWD1	0.052854122621564484	
LUAD	BTK	0.10570824524312897	
LUAD	BUB1B	0.15856236786469344	
LUAD	CAD	0.3171247357293869	
LUAD	CALR	0.052854122621564484	
LUAD	CAPN7	0.15856236786469344	
LUAD	CARD11	0.47568710359408034	
LUAD	CARM1	0.10570824524312897	
LUAD	CASP10		0.052854122621564484
LUAD	CASP8	0.10570824524312897	0.052854122621564484
LUAD	CAT	0.10570824524312897	
LUAD	CBL	0.052854122621564484	
LUAD	CBLB	0.15856236786469344	
LUAD	CCAR1		0.15856236786469344
LUAD	CCND1	0.052854122621564484	
LUAD	CCT5	0.10570824524312897	
LUAD	CD36	0.10570824524312897	
LUAD	CD79B	0.052854122621564484	
LUAD	CDC73	0.2642706131078224	
LUAD	CDH1	0.052854122621564484	
LUAD	CDK12	0.052854122621564484	0.10570824524312897
LUAD	CDK4	0.052854122621564484	
LUAD	CDK6	0.15856236786469344	
LUAD	CDKN1B		0.15856236786469344
LUAD	CDKN2A	0.7399577167019027	0.3171247357293869
LUAD	CDKN2B	0.052854122621564484	
LUAD	CEP290	0.15856236786469344	
LUAD	CHD1L	0.052854122621564484	
LUAD	CHD2	0.15856236786469344	0.052854122621564484
LUAD	CHD3	0.10570824524312897	0.052854122621564484
LUAD	CHD4	0.10570824524312897	
LUAD	CHD6	0.5813953488372093	
LUAD	CHD8	0.2642706131078224	0.10570824524312897
LUAD	CHD9	0.3171247357293869	
LUAD	CIC	0.052854122621564484	
LUAD	CLASP2	0.15856236786469344	
LUAD	CLCN2	0.052854122621564484	
LUAD	CLOCK		0.052854122621564484
LUAD	CLSPN	0.052854122621564484	
LUAD	CLTC	0.21141649048625794	
LUAD	CNOT1	0.21141649048625794	
LUAD	CNOT3	0.10570824524312897	
LUAD	CNOT4	0.10570824524312897	0.10570824524312897
LUAD	CNTNAP1	0.052854122621564484	
LUAD	COL1A1	0.052854122621564484	
LUAD	COPS2	0.052854122621564484	
LUAD	COPS4	0.052854122621564484	0.052854122621564484
LUAD	COPS5	0.052854122621564484	
LUAD	CR1	0.21141649048625794	0.052854122621564484
LUAD	CREBBP		0.052854122621564484
LUAD	CRNKL1	0.15856236786469344	
LUAD	CSDE1	0.10570824524312897	
LUAD	CSF1R	0.052854122621564484	
LUAD	CSNK1G3	0.15856236786469344	
LUAD	CTCF	0.10570824524312897	
LUAD	CTNNB1	0.3171247357293869	
LUAD	CTNND1	0.21141649048625794	
LUAD	CTTN	0.10570824524312897	
LUAD	CUL1	0.2642706131078224	
LUAD	CUL2	0.15856236786469344	0.052854122621564484
LUAD	CUL3	0.21141649048625794	0.052854122621564484
LUAD	CUL4A	0.10570824524312897	
LUAD	CUX1	0.10570824524312897	
LUAD	CYLD	0.052854122621564484	
LUAD	CYTH4		0.052854122621564484
LUAD	DAXX	0.10570824524312897	
LUAD	DCC	0.2642706131078224	0.052854122621564484
LUAD	DDB1	0.10570824524312897	0.10570824524312897
LUAD	DDR2	0.15856236786469344	
LUAD	DDX3X	0.052854122621564484	0.052854122621564484
LUAD	DEPDC1B	0.10570824524312897	
LUAD	DHX15	0.052854122621564484	0.10570824524312897
LUAD	DHX35	0.15856236786469344	
LUAD	DHX9	0.21141649048625794	
LUAD	DICER1	0.15856236786469344	
LUAD	DIS3	0.10570824524312897	
LUAD	DLC1		0.052854122621564484
LUAD	DNMT3A	0.36997885835095135	
LUAD	DPYD	0.2642706131078224	0.052854122621564484
LUAD	EEF1B2	0.052854122621564484	
LUAD	EFTUD2	0.21141649048625794	0.052854122621564484
LUAD	EGFR	1.0570824524312896	
LUAD	EIF2AK3	0.21141649048625794	
LUAD	EIF2C3	0.10570824524312897	
LUAD	EIF4A2	0.15856236786469344	
LUAD	EIF4G1	0.15856236786469344	
LUAD	EIF4G3	0.15856236786469344	
LUAD	ELF1	0.10570824524312897	
LUAD	EP300	0.052854122621564484	0.052854122621564484
LUAD	EPHA1	0.10570824524312897	
LUAD	EPHA2		0.052854122621564484
LUAD	EPHA4	0.2642706131078224	0.052854122621564484
LUAD	EPHB2	0.2642706131078224	
LUAD	ERBB2	0.3171247357293869	
LUAD	ERBB2IP	0.10570824524312897	
LUAD	ERBB3	0.15856236786469344	
LUAD	ERBB4	0.8985200845665962	0.052854122621564484
LUAD	ERCC2	0.10570824524312897	
LUAD	ERCC5	0.052854122621564484	
LUAD	ERCC6	0.21141649048625794	0.10570824524312897
LUAD	ETV6	0.10570824524312897	
LUAD	EXT2	0.15856236786469344	
LUAD	EZH2	0.21141649048625794	0.052854122621564484
LUAD	FAF1	0.10570824524312897	
LUAD	FAM123B	0.15856236786469344	0.052854122621564484
LUAD	FAM46C	0.052854122621564484	
LUAD	FANCA		0.052854122621564484
LUAD	FANCE		0.052854122621564484
LUAD	FANCF		0.052854122621564484
LUAD	FANCG	0.052854122621564484	0.10570824524312897
LUAD	FANCI	0.15856236786469344	
LUAD	FAS	0.052854122621564484	
LUAD	FAT1	0.6342494714587738	0.3171247357293869
LUAD	FAT2	0.15856236786469344	
LUAD	FBXO11	0.10570824524312897	
LUAD	FBXW7	0.15856236786469344	
LUAD	FCRL4	0.052854122621564484	
LUAD	FGFR1	0.15856236786469344	
LUAD	FGFR2	0.2642706131078224	
LUAD	FGFR3	0.052854122621564484	
LUAD	FGFR4	0.21141649048625794	
LUAD	FH	0.052854122621564484	0.052854122621564484
LUAD	FIP1L1	0.052854122621564484	
LUAD	FLCN		0.10570824524312897
LUAD	FLT3	0.10570824524312897	
LUAD	FLT4	0.2642706131078224	0.10570824524312897
LUAD	FMR1	0.10570824524312897	0.10570824524312897
LUAD	FN1	0.2642706131078224	0.15856236786469344
LUAD	FOXL2	0.10570824524312897	
LUAD	FRG1	0.15856236786469344	
LUAD	FUBP1	0.052854122621564484	0.052854122621564484
LUAD	G3BP1	0.2642706131078224	0.052854122621564484
LUAD	G6PD	0.052854122621564484	
LUAD	GATA2	0.052854122621564484	
LUAD	GATA3	0.052854122621564484	0.052854122621564484
LUAD	GNAI1		0.15856236786469344
LUAD	GNAQ	0.052854122621564484	
LUAD	GNAS	0.21141649048625794	
LUAD	GNG2	0.10570824524312897	0.10570824524312897
LUAD	GPC3	0.052854122621564484	
LUAD	GPSM2		0.052854122621564484
LUAD	HCFC1	0.2642706131078224	
LUAD	HDAC2	0.15856236786469344	
LUAD	HDAC9	0.47568710359408034	
LUAD	HERC2	0.42283298097251587	0.052854122621564484
LUAD	HGF	0.7399577167019027	
LUAD	HIST1H3A	0.052854122621564484	
LUAD	HIST1H3B	0.052854122621564484	
LUAD	HLA-A		0.052854122621564484
LUAD	HNF1A	0.10570824524312897	
LUAD	HNRPDL		0.052854122621564484
LUAD	HRAS	0.052854122621564484	
LUAD	HSP90AA1	0.052854122621564484	
LUAD	HSPA8	0.052854122621564484	
LUAD	IDH1	0.10570824524312897	
LUAD	IGF2R	0.3171247357293869	0.10570824524312897
LUAD	IKBKB	0.052854122621564484	0.10570824524312897
LUAD	IKZF1	0.10570824524312897	
LUAD	IL7R	0.10570824524312897	
LUAD	INHBA	0.47568710359408034	0.15856236786469344
LUAD	INPP4A	0.052854122621564484	0.052854122621564484
LUAD	INPP4B	0.2642706131078224	0.10570824524312897
LUAD	INPPL1	0.052854122621564484	0.052854122621564484
LUAD	IREB2	0.052854122621564484	
LUAD	IRF1	0.052854122621564484	
LUAD	IRF2	0.052854122621564484	
LUAD	IRF6	0.10570824524312897	0.052854122621564484
LUAD	IRS2	0.052854122621564484	
LUAD	ITGA9	0.052854122621564484	
LUAD	ITSN1	0.15856236786469344	
LUAD	JAK1	0.15856236786469344	
LUAD	JAK2	0.3171247357293869	
LUAD	JAK3	0.15856236786469344	
LUAD	JMY	0.10570824524312897	
LUAD	KANSL1	0.052854122621564484	
LUAD	KAT6B	0.15856236786469344	
LUAD	KCNJ5	0.052854122621564484	
LUAD	KDM1A	0.10570824524312897	
LUAD	KDM5C	0.2642706131078224	0.15856236786469344
LUAD	KDM6A	0.052854122621564484	0.052854122621564484
LUAD	KDR	0.6342494714587738	
LUAD	KEAP1	1.4799154334038054	
LUAD	KIT	0.052854122621564484	
LUAD	KLF4	0.052854122621564484	
LUAD	KLF6	0.15856236786469344	
LUAD	KRAS	0.5813953488372093	
LUAD	LCP1	0.15856236786469344	
LUAD	LDHA	0.10570824524312897	0.052854122621564484
LUAD	LNPEP	0.052854122621564484	
LUAD	LRP6	0.15856236786469344	
LUAD	LRPPRC	0.052854122621564484	0.052854122621564484
LUAD	LZTS1	0.052854122621564484	
LUAD	MACF1	0.42283298097251587	
LUAD	MAD1L1	0.10570824524312897	0.052854122621564484
LUAD	MAGI2	0.3171247357293869	
LUAD	MAP2K1	0.2642706131078224	
LUAD	MAP2K4	0.052854122621564484	0.052854122621564484
LUAD	MAP3K1	0.052854122621564484	0.052854122621564484
LUAD	MAP3K11	0.3171247357293869	
LUAD	MAP3K13	0.10570824524312897	
LUAD	MAP3K4	0.2642706131078224	
LUAD	MAP4K1	0.052854122621564484	
LUAD	MAP4K3	0.21141649048625794	0.052854122621564484
LUAD	MARK2	0.052854122621564484	0.052854122621564484
LUAD	MAT2A	0.052854122621564484	
LUAD	MCC	0.052854122621564484	0.052854122621564484
LUAD	MECOM	0.3171247357293869	
LUAD	MED12	0.3171247357293869	
LUAD	MED17	0.10570824524312897	
LUAD	MED23	0.052854122621564484	
LUAD	MEF2C	0.052854122621564484	
LUAD	MEN1	0.10570824524312897	0.052854122621564484
LUAD	MET	0.2642706131078224	
LUAD	MGA	0.10570824524312897	0.5813953488372093
LUAD	MLH1	0.15856236786469344	
LUAD	MLL	0.21141649048625794	
LUAD	MLL2	0.10570824524312897	0.10570824524312897
LUAD	MLL3	0.8456659619450317	0.3171247357293869
LUAD	MLLT4	0.052854122621564484	
LUAD	MMP2	0.36997885835095135	
LUAD	MPL	0.052854122621564484	
LUAD	MRE11A	0.15856236786469344	
LUAD	MSH2	0.10570824524312897	0.052854122621564484
LUAD	MSH3	0.10570824524312897	
LUAD	MSH6	0.36997885835095135	0.052854122621564484
LUAD	MSR1	0.10570824524312897	
LUAD	MTOR	0.5285412262156448	
LUAD	MUTYH	0.052854122621564484	
LUAD	MYB	0.052854122621564484	
LUAD	MYCN	0.052854122621564484	
LUAD	MYH10	0.15856236786469344	
LUAD	MYH11	0.42283298097251587	
LUAD	MYH9	0.3171247357293869	
LUAD	MYOD1	0.10570824524312897	
LUAD	NAP1L1	0.052854122621564484	
LUAD	NCF2	0.052854122621564484	
LUAD	NCK1	0.052854122621564484	
LUAD	NCKAP1	0.052854122621564484	0.052854122621564484
LUAD	NCOR1	0.21141649048625794	
LUAD	NCOR2	0.10570824524312897	
LUAD	NEDD4L	0.10570824524312897	
LUAD	NF1	0.47568710359408034	1.004228329809725
LUAD	NF2	0.052854122621564484	0.052854122621564484
LUAD	NFATC4	0.21141649048625794	0.052854122621564484
LUAD	NFE2L2	0.10570824524312897	0.052854122621564484
LUAD	NKX3-1	0.052854122621564484	
LUAD	NOTCH1	0.21141649048625794	0.10570824524312897
LUAD	NOTCH2	0.2642706131078224	0.15856236786469344
LUAD	NR4A2	0.21141649048625794	
LUAD	NRAS	0.10570824524312897	
LUAD	NSD1	0.052854122621564484	
LUAD	NT5C2	0.052854122621564484	
LUAD	NTRK1	0.3171247357293869	
LUAD	NTRK2	0.3171247357293869	
LUAD	NUP107	0.052854122621564484	
LUAD	NUP98	0.21141649048625794	
LUAD	OPCML	0.10570824524312897	
LUAD	PABPC1	0.052854122621564484	
LUAD	PABPC3	0.15856236786469344	
LUAD	PALB2	0.10570824524312897	0.052854122621564484
LUAD	PAX5	0.10570824524312897	
LUAD	PBRM1	0.15856236786469344	
LUAD	PCSK6	0.052854122621564484	
LUAD	PDGFRA	0.21141649048625794	
LUAD	PDGFRL	0.052854122621564484	
LUAD	PER1	0.052854122621564484	
LUAD	PGR	0.052854122621564484	
LUAD	PHF6	0.10570824524312897	
LUAD	PHOX2B	0.10570824524312897	
LUAD	PIK3C2B	0.15856236786469344	
LUAD	PIK3CA	0.36997885835095135	
LUAD	PIK3CB	0.15856236786469344	
LUAD	PIK3R1	0.052854122621564484	0.052854122621564484
LUAD	PIK3R2		0.10570824524312897
LUAD	PIK3R3	0.10570824524312897	
LUAD	PIP5K1A	0.052854122621564484	0.052854122621564484
LUAD	PLCG1	0.15856236786469344	
LUAD	PLCG2	0.36997885835095135	0.052854122621564484
LUAD	PLXNA1	0.10570824524312897	
LUAD	PLXNB2	0.15856236786469344	
LUAD	PMS1	0.052854122621564484	0.052854122621564484
LUAD	PMS2	0.052854122621564484	
LUAD	POLE	0.2642706131078224	
LUAD	POLR2B	0.21141649048625794	
LUAD	POT1	0.3171247357293869	0.052854122621564484
LUAD	PPARG	0.10570824524312897	
LUAD	PPM1D	0.10570824524312897	0.052854122621564484
LUAD	PPP2R1A	0.052854122621564484	
LUAD	PPP2R5A	0.10570824524312897	
LUAD	PRDM1	0.10570824524312897	0.052854122621564484
LUAD	PRF1	0.21141649048625794	
LUAD	PRKAA1	0.052854122621564484	
LUAD	PRKCZ	0.052854122621564484	
LUAD	PRPF8	0.10570824524312897	
LUAD	PRRX1	0.052854122621564484	
LUAD	PSMA6	0.10570824524312897	
LUAD	PSMD11	0.10570824524312897	0.052854122621564484
LUAD	PTCH1	0.2642706131078224	0.10570824524312897
LUAD	PTEN	0.36997885835095135	0.10570824524312897
LUAD	PTGS1	0.052854122621564484	0.052854122621564484
LUAD	PTPN11	0.3171247357293869	
LUAD	PTPN12	0.052854122621564484	0.052854122621564484
LUAD	PTPRB	0.42283298097251587	0.15856236786469344
LUAD	PTPRC	0.2642706131078224	
LUAD	PTPRF	0.052854122621564484	
LUAD	PTPRJ	0.10570824524312897	
LUAD	PTPRU	0.21141649048625794	
LUAD	RAD21	0.052854122621564484	0.052854122621564484
LUAD	RAD23B	0.052854122621564484	
LUAD	RAD50	0.10570824524312897	
LUAD	RAD51C		0.10570824524312897
LUAD	RAD51D	0.052854122621564484	
LUAD	RAD51L3-RFFL	0.10570824524312897	
LUAD	RAD54B	0.3171247357293869	0.052854122621564484
LUAD	RAF1	0.052854122621564484	
LUAD	RASA1		0.10570824524312897
LUAD	RASA2	0.052854122621564484	0.052854122621564484
LUAD	RASGRP1	0.10570824524312897	
LUAD	RB1	0.10570824524312897	0.6342494714587738
LUAD	RBM10	0.10570824524312897	0.42283298097251587
LUAD	RBM5	0.10570824524312897	
LUAD	RET	0.21141649048625794	
LUAD	RGS3	0.2642706131078224	
LUAD	RHEB	0.052854122621564484	
LUAD	RHOA	0.052854122621564484	
LUAD	RNF43	0.052854122621564484	0.10570824524312897
LUAD	RNF6	0.052854122621564484	
LUAD	ROS1	0.10570824524312897	
LUAD	RPL10	0.052854122621564484	
LUAD	RPL22	0.052854122621564484	
LUAD	RPL5		0.052854122621564484
LUAD	RQCD1		0.052854122621564484
LUAD	RTN4	0.10570824524312897	
LUAD	RUNX1	0.052854122621564484	
LUAD	SCAI	0.10570824524312897	
LUAD	SDHA	0.10570824524312897	
LUAD	SEC24D	0.2642706131078224	0.052854122621564484
LUAD	SEC31A	0.052854122621564484	
LUAD	SETBP1	0.6342494714587738	
LUAD	SETD2	0.3171247357293869	0.5285412262156448
LUAD	SETDB1	0.10570824524312897	
LUAD	SF3B1	0.15856236786469344	
LUAD	SF3B3	0.052854122621564484	
LUAD	SFPQ	0.052854122621564484	
LUAD	SH2B3	0.052854122621564484	
LUAD	SHMT1	0.10570824524312897	
LUAD	SIN3A	0.052854122621564484	
LUAD	SMAD2	0.15856236786469344	
LUAD	SMAD3	0.15856236786469344	
LUAD	SMAD4	0.2642706131078224	0.21141649048625794
LUAD	SMARCA4	0.36997885835095135	0.5285412262156448
LUAD	SMARCE1	0.052854122621564484	
LUAD	SMC1A	0.10570824524312897	
LUAD	SMO	0.21141649048625794	
LUAD	SMURF2	0.052854122621564484	
LUAD	SOS1	0.21141649048625794	
LUAD	SOS2	0.15856236786469344	
LUAD	SOX17	0.052854122621564484	
LUAD	SOX9	0.052854122621564484	
LUAD	SPEN	0.21141649048625794	0.10570824524312897
LUAD	SPOP	0.052854122621564484	
LUAD	SPTAN1	0.2642706131078224	0.10570824524312897
LUAD	SRGAP1	0.3171247357293869	
LUAD	SRGAP3	0.21141649048625794	
LUAD	STAG1	0.10570824524312897	
LUAD	STAG2	0.15856236786469344	0.10570824524312897
LUAD	STARD13	0.21141649048625794	
LUAD	STAT3	0.2642706131078224	0.052854122621564484
LUAD	STAT5B	0.10570824524312897	0.052854122621564484
LUAD	STIP1	0.15856236786469344	0.052854122621564484
LUAD	STK11	0.8456659619450317	1.1627906976744187
LUAD	STK4	0.052854122621564484	
LUAD	SUV39H1	0.052854122621564484	
LUAD	SUZ12	0.052854122621564484	
LUAD	SVEP1	0.5285412262156448	0.36997885835095135
LUAD	SYK	0.10570824524312897	
LUAD	SYNCRIP	0.052854122621564484	
LUAD	TAF1	0.21141649048625794	
LUAD	TAOK1	0.052854122621564484	
LUAD	TAOK2	0.052854122621564484	
LUAD	TBL1XR1	0.052854122621564484	
LUAD	TBX3	0.21141649048625794	0.052854122621564484
LUAD	TCF12	0.052854122621564484	
LUAD	TCF4	0.10570824524312897	
LUAD	TET2		0.052854122621564484
LUAD	TFDP1	0.10570824524312897	
LUAD	TFDP2		0.052854122621564484
LUAD	TGFBR1	0.052854122621564484	0.052854122621564484
LUAD	TGFBR2	0.10570824524312897	
LUAD	THRAP3	0.052854122621564484	
LUAD	TJP1	0.36997885835095135	
LUAD	TNPO1	0.10570824524312897	
LUAD	TNPO2	0.052854122621564484	
LUAD	TOM1	0.10570824524312897	0.052854122621564484
LUAD	TP53	4.59830866807611	2.061310782241015
LUAD	TP53BP1	0.052854122621564484	
LUAD	TRERF1	0.052854122621564484	
LUAD	TRIO	0.2642706131078224	
LUAD	TRRAP	0.42283298097251587	0.10570824524312897
LUAD	TSC1	0.15856236786469344	0.052854122621564484
LUAD	TSC2	0.052854122621564484	0.052854122621564484
LUAD	TSHR	0.10570824524312897	
LUAD	TXNIP	0.052854122621564484	
LUAD	U2AF1	0.052854122621564484	
LUAD	UBC	0.10570824524312897	0.052854122621564484
LUAD	UBR5	0.3171247357293869	0.052854122621564484
LUAD	UGT1A1	0.052854122621564484	
LUAD	UPF3B	0.052854122621564484	0.052854122621564484
LUAD	USP6	0.052854122621564484	
LUAD	VIM	0.052854122621564484	
LUAD	WAS	0.052854122621564484	
LUAD	WASF3	0.052854122621564484	
LUAD	WHSC1	0.21141649048625794	
LUAD	WHSC1L1	0.052854122621564484	
LUAD	WNK1	0.052854122621564484	0.052854122621564484
LUAD	WNT5A	0.052854122621564484	
LUAD	WRN	0.2642706131078224	
LUAD	WT1	0.36997885835095135	
LUAD	WWOX		0.052854122621564484
LUAD	XPA	0.052854122621564484	
LUAD	XPC	0.052854122621564484	
LUAD	XRN1		0.052854122621564484
LUAD	ZC3H11A	0.052854122621564484	
LUAD	ZFHX3	0.10570824524312897	0.052854122621564484
